277.89	274.86
301.57	292.62
269.69	260.83
308.32	304.97
277.78	276.53
283.26	275.46
267.89	263.76
277.15	267.7
262.03	257.74
274.68	267.41
290.75	286.51
300.93	297.19
307.54	301.49
285.89	284.73
312.41	307.82
280.26	273.34
283.74	278.58
269.87	267.19
286.77	279.93
289.19	285.25
282.88	280.17
282.22	275
275.79	269.36
307.91	301.04
296.24	293.61
272.4	266.95
268.7	264.64
290.44	287.87
264.39	261.95
279.2	277.28
300.76	289.21
262.8	256.87
298.56	292.65
292.24	287.03
297.13	283.92
294.77	288.4
264.82	252.86
261.31	259.73
307.54	303.23
304.36	302.01
286.38	277.26
248.58	243.99
287.49	284.92
300.4	296.93
267.79	259.56
265.92	255.07
284.13	274
298.99	293.52
276.02	272.88
277.96	271.3
279.64	271.63
297.28	293.86
281.83	278.17
291.74	284.59
310.07	308.29
266.59	265.63
289.47	281.09
291.96	270.43
274.82	272.03
298.19	290.85
281.09	273.97
284.5	280.65
257.58	252.25
305.7	304.88
292.44	290.63
294.71	285.8
250.78	244.63
298.96	293.95
300.69	296.64
297.75	289.6
285.72	284.43
271.63	266.4
271.56	269.58
283.16	280.41
294.62	291.84
278.71	274.26
279.96	274.58
282.01	280.58
308.76	307.21
263.98	254.21
297.34	288.14
277.09	272.89
278.03	271.12
287.77	285.72
302.75	290.94
286.41	275.53
298.19	294.05
276.92	267.04
296.2	285.63
271.14	270.86
255.23	252.67
296.43	288.78
272.74	264.99
276.18	274.31
274.34	270.82
278.88	273.24
298.16	289.08
258.41	254.58
274.28	269.88
255.68	253.83
