427.52	1.3161	1.1123e+05	17520	1168	2174.5	6.0448
377.73	1.2435	96980	15285	1019	2301	5.5069
408.26	1.2952	74393	11670	778	1560.4	5.5205
383.46	1.2516	86786	14160	944	1857.8	5.4789
408.97	1.2925	97991	15255	1017	2049.9	5.272
402.33	1.2845	54062	8565	571	1138.8	5.351
403.85	1.2913	78527	13350	890	1677.9	5.3111
339.2	1.1771	76295	12840	856	1690.6	5.2822
438.47	1.3451	90091	15240	1016	1748	5.2849
437.16	1.3367	89784	13440	896	1910.4	5.2327
416.29	1.3025	67380	11115	741	1258.7	5.2593
427.3	1.3294	71563	11190	746	1446.6	5.2422
391.27	1.2754	62697	11940	796	1100.8	5.2453
400.17	1.2841	98669	16065	1071	1994.9	5.2785
400.19	1.2699	89900	13785	919	1839.9	5.3281
396.2	1.2715	99478	16635	1109	1918.6	5.2321
417.76	1.306	82709	11970	798	1796.3	5.1848
407.45	1.3092	86386	18450	1230	1413.3	5.2757
389.38	1.2668	83420	16935	1129	1416.7	5.2483
405.75	1.2833	97708	16590	1106	1919.8	5.2216
364.12	1.2098	86172	14085	939	1739	5.1937
378.05	1.2372	97152	15810	1054	1918	5.1768
446.16	1.3555	72006	9960	664	1492.9	5.1742
365.8	1.2357	58926	12045	803	1036.9	5.197
362.69	1.2201	98083	16020	1068	2341.5	5.1917
397.25	1.2767	83794	14415	961	1605.3	5.1924
448.21	1.3524	94722	15555	1037	1672.6	5.1884
381.69	1.2483	79569	12225	815	1754.3	5.203
418.66	1.3099	95582	14850	990	1866.7	5.1815
390.14	1.2716	1.0194e+05	16485	1099	2412.9	5.1801
394.27	1.2651	88534	13065	871	1923.5	5.1941
426.96	1.3278	90249	14010	934	1953	5.229
424.2	1.3059	97762	14655	977	1932.6	5.1507
414.42	1.2931	97144	13965	931	2128.1	5.1316
426.31	1.3174	90478	12870	858	1920.4	5.188
394.66	1.2694	99760	16995	1133	2023.5	5.2453
387.19	1.2589	81324	13275	885	1585.9	5.2193
406.86	1.2977	94012	17115	1141	1798.9	5.2066
486.82	1.4116	1.0729e+05	16545	1103	1917.1	5.1941
424.15	1.3189	1.1562e+05	17595	1173	2406.6	5.1366
386.45	1.2442	94542	14910	994	1969.2	5.1471
415.19	1.3065	1.1623e+05	18690	1246	2218.8	5.2093
399.96	1.283	81896	13050	870	1758.9	5.2412
418.72	1.318	72732	12915	861	1347.4	5.1921
424.49	1.3218	75883	12480	832	1412.6	5.1715
392.79	1.265	89199	15075	1005	1738.1	5.1417
388.97	1.2504	92009	14130	942	1804	5.2093
375.4	1.2337	80628	13350	890	1561.8	6.6769
433.85	1.3294	95999	15840	1056	1671.4	6.0493
397.56	1.2786	69847	13800	920	1135.7	6.1713
392.63	1.264	88109	13965	931	1772.3	6.2338
372.99	1.2281	87982	13575	905	1818.2	6.1335
380.07	1.2405	98746	16080	1072	1904.9	6.2117
447.83	1.3537	87965	14565	971	1535.9	6.2724
426.51	1.3268	87712	14085	939	1751.4	6.2854
408.75	1.2977	93404	15375	1025	1834.6	6.1821
399.3	1.2696	77941	12870	858	1409.8	5.7033
395.47	1.2738	1.0265e+05	15120	1008	2265.5	5.2925
376.16	1.2332	94912	15660	1044	1824.9	5.3196
371.95	1.2378	63189	11715	781	1134	5.4355
410.71	1.2962	1.0537e+05	17055	1137	1939.5	5.3243
369.65	1.2353	91543	15675	1045	2180	5.3745
405.66	1.2906	87804	13875	925	1840.6	5.3572
399.97	1.2748	81721	13275	885	1436.6	5.3436
403.63	1.2818	1.1661e+05	16905	1127	2444.9	5.3227
394.99	1.2707	68933	11460	764	1370.8	5.3481
387.02	1.2598	1.0204e+05	15315	1021	2334.6	5.3811
354.04	1.209	71929	14010	934	1435.6	5.3598
388.73	1.255	85669	13755	917	1657.2	5.2703
381.48	1.2445	73943	12300	820	1456.8	5.3048
440.79	1.3427	74514	12120	808	1450.3	5.3253
454.71	1.3699	1.0653e+05	17415	1161	1940.8	5.3234
404.55	1.2935	64574	11715	781	1295	5.3232
361.39	1.2152	82122	15315	1021	1537.4	5.3315
410.4	1.2991	89879	15000	1000	1740.7	5.3152
382.77	1.2576	87482	16605	1107	1538	5.2951
451.56	1.3649	74885	11370	758	1287.7	5.3508
398.35	1.2673	97263	16095	1073	1759.3	5.3779
430.56	1.3349	88841	14565	971	1685.2	5.3932
389.92	1.2713	52292	9015	601	961.72	5.2989
412.81	1.2992	1.0508e+05	17880	1192	1929	5.3099
432.09	1.3316	88372	14805	987	1657.3	5.3065
405.54	1.2784	97536	15735	1049	1812.4	5.3269
407.99	1.2984	88238	14445	963	1921.4	5.3177
395.94	1.2684	65486	11085	739	1230.8	5.316
380.99	1.2427	1.139e+05	15645	1043	2819.8	5.2846
431.53	1.3349	71476	12180	812	1352.5	5.2825
383.64	1.2544	87793	14625	975	1795.2	5.3233
413.25	1.2965	98912	16455	1097	1773.7	5.3049
396.57	1.2746	89375	14070	938	1801.7	5.3983
390.02	1.2603	98933	17580	1172	1849.1	5.4151
427.73	1.3326	95404	15255	1017	1971.3	5.3009
409.57	1.2958	81448	13740	916	1445.3	5.2765
389.97	1.266	85422	12315	821	2017.5	5.2869
400.13	1.2824	95971	15855	1057	1925.6	5.3301
393.91	1.2721	96619	13620	908	2418.9	5.3627
407.65	1.3045	76012	12450	830	1715.6	5.4186
447.41	1.3562	1.1492e+05	16620	1108	2429.2	5.3203
368.02	1.2301	83712	14775	985	1824.8	5.2862
384.05	1.2592	67856	11265	751	1503.5	5.1977
