586.71	545.62
633.4	559.62
602.6	531.93
656.19	576.74
599.77	555.24
600.07	557.95
609.73	560.1
595.99	533.38
622.16	544.75
624.15	570.44
609.69	567.66
705.55	576.37
631.64	543.98
671.91	574.46
627.19	560.85
645.18	560.4
605.83	528.05
611.39	561.03
642.06	564.94
624.74	576.16
618.69	578.63
686.16	592.56
664.66	533.54
630.9	548.72
642.91	574.42
631.79	541.24
591.59	545.02
634.36	560.44
641.95	587.13
587.55	537.92
612.43	551.26
637.75	571.5
664.62	581.55
596.34	541.41
621.49	552.42
592.65	544.23
622.89	579.65
641.45	593.7
689.09	560.18
606.36	545.87
610.99	565.14
609.33	558.69
642.44	575.1
649.59	567.53
627.08	556.2
621.08	560.33
558.76	522.44
607.68	560.91
647.28	562.98
608.63	556.4
647.08	583.35
589.58	546.09
630.65	584.01
609.77	551.86
619.33	548.99
636.55	564.1
637.26	560.8
651.16	577.09
658.17	570.37
638.5	575.7
622.62	581.69
668.22	558.43
573.17	558.99
647.23	578.52
661.33	555.09
590.59	536.08
595.5	536.14
623.22	558.43
642.22	599.55
658.33	550.74
614.78	548.29
618.86	575.38
684.34	584.04
676.81	583.9
613.37	518.04
675.72	566.91
558.33	524.18
591.2	532.08
600.72	551.54
621.04	590.33
629.96	571.87
606.7	565.99
564.91	516.18
620.44	558.43
596.08	541.81
645.09	556.46
588.2	538.94
589.32	524.16
612.51	555.71
611.66	557.42
634.72	572.85
678.52	581.56
661.2	581.62
619.17	556.26
563.09	545.35
586.8	525.8
650.95	566.81
645.15	564.17
622.33	549.66
661.39	581.93
