296.49	294.8
306.55	306.51
319.22	318.33
293.05	292.96
295.49	294.9
292.92	292.69
281.46	281.38
311.98	311.88
298.51	298.47
311.06	311.04
292.34	292.1
274.8	274.7
277.03	274.9
313.26	313.11
290.33	290.26
296.18	296.16
299.09	298.45
302.18	301.96
289.4	288.9
301.35	301.3
296.68	296.24
294.68	294.54
303.99	303.93
273.33	273.31
298.48	298.38
292.3	292
321.63	320.92
300.14	300.03
270.48	270.34
275.79	275.66
277.27	277.19
298.22	298.01
293.6	293.11
269.34	269.12
257.87	257.73
288.38	287.99
291.24	290.86
308.9	308.75
291.28	291.19
290.31	290.25
278.18	277.92
287.16	286.85
296.37	296.17
276.41	276.31
289.3	289.22
287.71	287.59
295.46	295.25
300.49	300.44
311.9	311.87
292.77	292.57
300.99	300.78
283.42	283.21
293.68	292.84
281.49	281.3
296.76	296.54
276.52	276.2
289.99	289.74
269.8	268.94
294.66	294.06
279.18	279.08
288.83	288.58
280.67	280.64
294.52	294.37
325.48	325.28
292.4	292.15
292.69	292.2
300.38	300.27
282.23	282.05
302.6	302.51
287.98	287.63
302.56	301.87
304.64	304.01
270.08	269.78
268.88	268.42
291.14	291.04
292.22	292.12
302.71	302.19
300.25	299.93
297.19	296.9
292.03	292
304.3	304.18
306.29	305.9
291.41	290.99
297.65	296.89
285.64	285.51
281.07	280.96
274.47	274.43
303.48	303.4
280.75	280.48
285.61	285.44
284.04	283.94
294.8	294.44
278.24	277.9
288.93	288.85
282.67	282.66
308.35	308.19
283.52	283.44
290.67	290.49
314.26	313.99
291.15	290.47
