-1.4835	0.55795
-1.1501	0.49742
-1.5026	0.54239
-1.498	0.5786
-1.1123	0.44414
-1.3208	0.53713
-1.201	0.40551
-1.0369	0.37538
-1.1573	0.51254
-1.5488	0.6061
-1.09	0.43304
-1.2617	0.48011
-1.3789	0.46059
-1.2161	0.49739
-1.2674	0.55227
-1.2033	0.41162
-1.1437	0.48834
-1.189	0.45108
-1.5466	0.54615
-1.2952	0.40975
-1.8116	0.60619
-1.1891	0.45028
-1.2669	0.50676
-1.045	0.37778
-1.158	0.56571
-1.0096	0.31887
-0.98125	0.39668
-1.2326	0.52004
-0.91142	0.36674
-1.2435	0.42085
-1.134	0.437
-1.1409	0.51918
-1.0059	0.32608
-0.98869	0.38925
-1.0833	0.37779
-1.1028	0.35623
-0.88136	0.41388
-1.2363	0.46672
-0.92726	0.42491
-1.2904	0.45593
-1.288	0.55194
-1.134	0.41664
-1.0673	0.32277
-1.541	0.48053
-1.2925	0.55292
-0.94278	0.44597
-1.4974	0.45268
-0.9885	0.36361
-1.6342	0.57995
-1.1632	0.48767
-1.2486	0.51892
-0.95049	0.3588
-1.5729	0.4769
-1.3616	0.51919
-1.2184	0.49558
-1.1389	0.43469
-1.0461	0.44936
-1.4122	0.47629
-1.2416	0.41749
-1.0502	0.43178
-1.2974	0.47735
-1.0014	0.4275
-1.569	0.58178
-1.2666	0.4538
-1.3969	0.55952
-1.2255	0.50792
-1.2819	0.45473
-1.3017	0.41913
-1.2987	0.44502
-1.3893	0.57369
-1.072	0.49498
-1.2144	0.38045
-0.97866	0.3537
-1.4615	0.48643
-1.1146	0.42331
-1.4031	0.39517
-1.4477	0.45105
-1.1961	0.49565
-1.3508	0.47193
-1.2372	0.45315
-1.0401	0.40272
-1.3518	0.49245
-1.1527	0.42445
-1.4126	0.49564
-1.1277	0.53166
-1.1243	0.38001
-1.0252	0.35344
-1.1389	0.31638
-1.1189	0.37816
-1.4735	0.45656
-0.95829	0.35854
-1.6392	0.59186
-1.223	0.45418
-1.3314	0.47534
-1.4132	0.56005
-1.2563	0.4216
-1.3621	0.57396
-1.0171	0.42553
-1.3223	0.3702
-1.3385	0.45242
