-0.87481	0.69167
-1.736	0.87038
-0.35567	0.47415
-0.48452	0.57815
-0.35861	0.48912
-0.55684	0.56788
-0.29054	0.56943
-0.46172	0.58936
-0.3584	0.52243
-0.48102	0.69541
-0.83617	0.70882
-0.30043	0.43517
-0.3055	0.50648
-0.35194	0.384
-0.27195	0.28972
-0.4589	0.61889
-0.68164	0.74904
-0.40974	0.70418
-0.27469	0.21769
-0.63651	0.66617
-0.44121	0.51971
-0.27426	0.16457
-0.4211	0.41086
-0.71415	0.62484
-0.25305	0.27369
-0.54797	0.44079
-2.4673	0.82383
-0.32123	0.48933
-0.59962	0.61376
-1.1089	0.88478
-0.31745	0.54647
-0.53282	0.8054
-1.4468	0.86271
-0.31472	0.53983
-1.0473	0.83473
-0.28881	0.49253
-0.35396	0.01
-0.3295	0.35093
-0.50758	0.61977
-0.71408	0.67807
-0.43128	0.62766
-0.28191	0.44151
-1.5954	0.94008
-0.45976	0.51811
-0.88972	0.79651
-0.29856	0.14755
-0.39288	0.61883
-0.35271	0.45121
-0.41362	0.61544
-0.79013	0.72381
-0.62716	0.57712
-0.36198	0.22503
-0.30358	0.5256
-0.4513	0.73024
-0.60919	0.73331
-0.64462	0.72644
-0.44887	0.55646
-0.93876	0.7843
-0.45043	0.59662
-0.29981	0.34395
-0.69904	0.67166
-0.35198	0.33336
-0.46656	0.50842
-1.2429	0.79469
-0.31532	0.28208
-0.34013	0.54262
-0.63156	0.79236
-1.3415	0.87292
-1.148	0.82224
-0.70462	0.69489
-0.26158	0.32652
-0.38091	0.4645
-0.45979	0.60854
-2.153	0.8649
-0.54128	0.50816
-0.34343	0.49442
-0.3015	0.25236
-0.46146	0.63235
-0.65239	0.63977
-0.50255	0.749
-0.32052	0.43106
-0.28532	0.30912
-0.29444	0.010059
-0.63438	0.7854
-0.29515	0.58901
-0.39072	0.68334
-0.61128	0.7981
-1.3822	0.81835
-1.1731	0.79839
-0.28909	0.5798
-0.52563	0.52129
-0.50105	0.60771
-0.32986	0.57193
-0.29759	0.18782
-0.68201	0.60094
-0.55102	0.5792
-0.69353	0.72688
-0.29087	0.46934
-0.28246	0.28298
-0.27734	0.13863
