575.41	0	0	0	279	7176	5.668
623.37	0	0	0	260	6485.9	5.717
625.69	0	0	0	281	7002.8	5.7381
613.87	0	0	0	282	6836.2	5.7293
599.84	0	0	0	271	6547.1	5.8408
610.23	0	0	0	294	7014.1	5.8524
611.19	0	0	0	295	6913.9	5.6581
614.81	0	0	0	256	5985.7	5.6384
620.87	0	0	0	274	6400.6	5.5909
614.74	0	0	0	281	6494.5	5.6082
625.83	0	0	0	271	6323.9	5.6307
614.4	0	0	0	304	7084.3	5.6651
616.7	0	0	0	282	7476.4	5.5347
610.61	0	0	0	296	7385.2	5.5488
620.56	0	0	0	257	6398.2	5.548
614.15	0	0	0	280	7018.6	5.6101
629.93	0	0	0	276	6819.6	5.7866
627.97	0	0	0	284	7092.1	5.68
617.4	0	0	0	284	7112.1	5.6825
608.19	0	0	0	273	6776.8	5.722
568.15	0	0	0	283	7042	5.6941
630.37	0	0	0	288	7186	5.6114
605.99	0	0	0	278	6903	5.7148
611.65	0	0	0	285	7128.7	5.767
602.49	0	0	0	296	7575.8	5.5234
607.26	0	0	0	315	7564.6	5.4437
609.11	0	0	0	264	7029.1	5.5147
642.54	0	0	0	283	7537.5	5.535
597.71	0	0	0	269	7074.8	5.5878
589.21	0	0	0	264	7229.6	5.7246
617.83	0	0	0	262	7530.1	5.7675
610.07	0	0	0	272	8349.4	5.7048
597.86	0	0	0	278	7584.6	5.7176
618.35	0	0	0	277	6524.8	5.6364
611.71	0	0	0	284	6687.2	5.5951
605.62	0	0	0	267	7170.8	4.5057
611.53	0	0	0	282	7041.4	4.2928
593.62	0	0	0	271	6756.1	4.1927
591.59	0	0	0	257	6304.8	4.199
628.38	0	0	0	290	6938.8	4.0912
595.66	0	0	0	297	7044.2	4.0382
633.91	0	0	0	265	6323.8	3.9774
607.74	0	0	0	360	8588.4	4.0238
647.77	0	0	0	273	6581.2	4.0775
579.29	0	0	0	284	6914.6	4.1246
624.55	0	0	0	298	7260.1	4.1471
626.4	0	0	0	296	7135.9	4.2067
638.51	0	0	0	319	7700.4	5.6331
629.12	0	0	0	265	6072.4	5.5628
602.69	0	0	0	252	5821.5	5.5298
615.11	0	0	0	260	5913.3	5.5758
622.92	0	0	0	261	5864	5.6792
635.62	0	0	0	282	6408.2	5.607
635.23	0	0	0	277	6262.2	5.716
596.47	0	0	0	269	6095.7	5.535
604.4	0	0	0	271	6126.2	5.5384
609.48	0	0	0	286	6433.8	5.4769
600.54	0	0	0	284	6398.1	5.4649
620.89	0	0	0	284	6483.1	5.5094
603.36	0	0	0	294	6722.1	5.5912
586.59	0	0	0	270	7610.6	5.9973
633.97	0	0	0	313	8668.6	5.9339
627.87	0	0	0	300	7687.2	5.8219
644.34	0	0	0	285	6971.6	5.8181
631.92	0	0	0	313	7917.3	5.8582
611.58	0	0	0	268	6443.5	5.8771
605.64	0	0	0	288	7806.2	6.1091
602.6	0	0	0	274	7095.2	6.0068
633.93	0	0	0	295	6923.5	5.5922
640.46	0	0	0	291	6854.4	5.5762
610.39	0	0	0	282	6653.3	5.5631
613.78	0	0	0	287	7913	5.9586
609.75	0	0	0	311	8141.4	5.9785
630.32	0	0	0	286	7581.9	6.0564
599.76	0	0	0	276	7252.1	6.1135
585.63	0	0	0	256	6652.3	6.1083
634.66	0	0	0	292	7603.3	6.2583
617.85	0	0	0	281	7262.4	6.1514
624.02	0	0	0	273	7090	6.1188
618.72	0	0	0	306	7899.7	6.1199
616.54	0	0	0	279	7253	5.998
614.59	0	0	0	261	6787	6.1967
631.63	0	0	0	268	7018.6	5.8894
603.91	0	0	0	249	6151.9	5.9079
614.62	0	0	0	310	7948.4	6.027
625.42	0	0	0	281	7158.8	6.1198
600.97	0	0	0	264	6523	6.1957
608.29	0	0	0	291	7090.5	5.784
597.48	0	0	0	279	6414.2	5.3416
606.74	0	0	0	300	6865	5.3688
592.29	0	0	0	276	6379.2	5.3608
619.28	0	0	0	284	6568	5.315
618.72	0	0	0	288	6521.2	5.3253
619.25	0	0	0	296	6731.9	5.379
602.44	0	0	0	292	8692.3	6.1913
625.19	0	0	0	265	7280.9	6.0176
585.43	0	0	0	298	7976.2	5.7138
610.24	0	0	0	268	6395.3	5.5574
616.02	0	0	0	264	6194.7	5.617
602.64	0	0	0	284	6567.3	5.5023
