429.09	429.02
378.47	378.22
409.28	409.25
385.92	385.65
411	410.91
404.37	403.22
404.04	403.55
341.48	341.19
440.92	440.75
437.9	437.8
418.98	418.23
430.09	429.09
392.78	392.77
399.35	399.34
401.46	401.19
397.86	397.56
418.65	418.12
408.71	408.4
390.89	390.89
408.67	407.86
365.34	364.72
378.9	378.75
449.3	447.65
365.55	365.53
365.16	364.41
398.43	398.29
450.55	449.8
383.51	383.08
420.48	419.99
391.1	390.71
394.88	394.27
428.7	428.35
426.74	426.26
415.82	415.52
427.04	426.96
396.93	396.54
390.6	389.33
409.41	408.7
487.91	487.72
426.3	425.68
387.82	387.42
416.99	416.54
401.78	401.54
421.53	420.41
425.95	425.73
395.34	394.19
389.56	388.74
376.03	375.76
436.86	435.26
398.29	398.14
394.14	393.93
374.94	374.36
380.63	380.37
451.92	447.32
429.57	429.15
409.27	408.31
399.84	399.79
397.81	396.99
376.75	376.28
374.93	373.2
412.18	410.51
373.66	373.15
407.28	407.09
401.46	401.33
404.31	403.45
396.08	395.92
389.91	387.8
356.09	354.69
392.03	391.61
384.28	383.84
443.04	443.02
457.18	457.03
407.78	406.95
363.01	362.63
411.07	410.77
384.33	383.77
452.88	452.88
400.26	399.53
430.68	430.27
389.88	389.87
413.45	413.06
431.96	431.91
405.89	405.43
408.86	408.46
397.53	396.56
382.85	382.21
432.7	432.46
384.85	384.42
414.49	414.48
396.8	396.72
393.05	392.98
430.02	429.65
410.62	410.62
390.21	389.98
400.8	400.59
393.63	393.6
408.82	408.38
447.77	447.65
370.81	369.57
385.75	385.61
