0.77852	0.9294	0.081532
0.80718	0.3965	0.051257
0.71842	0.87875	0.058294
0.49232	0.81035	0.24277
0.72113	1.0023	0.072842
0.71069	0.62674	0.095449
0.97173	0.74955	0.01
0.80758	0.87926	0.13758
0.72051	0.76284	0.11469
0.80252	0.56603	0.072723
0.793	0.33586	0.12232
0.77502	0.48812	0.025862
0.50127	0.44006	0.11695
0.68179	0.54142	0.065254
0.66153	0.98999	0.073279
0.61203	1.0819	0.11066
0.97455	0.81901	0.019632
0.67457	0.65034	0.080364
0.78971	0.7237	0.093316
0.68903	0.6065	0.044039
0.29768	0.60849	0.21786
0.45808	0.79941	0.1586
0.41731	1.0207	0.16661
0.71548	0.62606	0.072528
0.95668	0.92432	0.04188
0.73527	0.76511	0.088654
0.7237	0.64972	0.1198
0.32052	0.42105	0.13919
0.70943	0.67139	0.13117
0.75157	0.57341	0.027868
0.61946	0.94862	0.096306
0.5697	0.72087	0.11964
0.57347	0.94328	0.18331
0.63143	0.6407	0.10153
0.69462	0.83463	0.10519
0.6729	0.57038	0.10035
0.60566	0.58085	0.11173
0.84489	0.44092	0.052243
0.96948	0.75593	0.099029
0.51244	0.8051	0.13517
0.64705	0.86887	0.10174
0.75351	0.86519	0.15495
0.80852	0.72057	0.082582
0.92902	0.9072	0.037805
0.70423	0.74719	0.20453
0.6636	0.52834	0.049443
0.86055	0.65712	0.060891
0.39424	0.64194	0.20216
0.85195	0.81588	0.059976
0.56389	0.85573	0.082135
0.6831	0.76545	0.063641
0.64081	0.78479	0.12707
0.51716	0.65605	0.15909
0.76404	0.90022	0.071052
0.65098	0.77566	0.067835
0.85959	0.82844	0.080658
0.91945	0.79534	0.045381
0.94612	1.0134	0.059171
0.85249	0.69055	0.01
0.61177	0.53946	0.07487
0.74237	0.81241	0.095003
0.49883	0.87178	0.11622
0.97806	0.99002	0.034767
0.87653	0.63123	0.079153
0.73111	0.90871	0.093449
0.34956	1.0039	0.1704
0.43064	0.75713	0.14135
0.57164	0.6474	0.15634
0.97981	0.74468	0.01
0.78914	0.65123	0.086763
0.4874	0.80284	0.14195
0.99541	0.40816	0.036443
0.54193	1.0847	0.15608
0.50493	1.0519	0.083483
0.47155	0.61609	0.16336
0.76691	0.73206	0.026232
0.86071	0.62245	0.020557
0.61159	0.73451	0.11719
0.7658	0.55886	0.079845
0.77648	0.97746	0.077458
0.71241	0.67561	0.11079
0.84408	0.30276	0.019093
0.71724	0.93259	0.073313
0.73146	0.95824	0.056023
0.55288	0.71792	0.18212
1.0171	0.68726	0.01
0.54973	0.74013	0.10527
0.44578	0.78893	0.10492
0.66279	0.91513	0.11368
0.45732	0.8291	0.16804
0.85611	0.60547	0.01
0.76863	0.74644	0.087296
0.77536	0.69918	0.04944
0.83426	0.72473	0.083068
0.69809	0.89029	0.056877
0.87931	0.92088	0.085127
0.7183	0.75054	0.096079
0.55067	0.83874	0.1038
0.73903	0.60944	0.08751
0.68087	0.67396	0.033626
