-0.96563	0.15073	0.092182
-1.4501	-0.03479	0.11902
-1.6731	0.12192	0.056025
-1.3692	0.090638	0.080509
-1.5432	0.035331	0.12403
-1.1685	0.089408	0.094974
-2.3026	0.11839	0.10448
-1.2811	0.12311	0.077635
-1.7361	0.10641	0.090258
-1.7884	0.12515	0.11734
-1.6269	0.16252	0.12496
-1.5516	0.078942	0.077979
-0.88554	0.11654	0.074572
-1.2536	0.035706	0.12736
-2.3026	0.10258	0.12304
-1.2541	0.065496	0.092206
-1.9708	0.13961	0.085245
-0.97424	0.079697	0.081667
-2.3026	0.081775	0.084648
-1.5897	0.18019	0.11742
-2.3026	0.15682	0.12886
-1.2536	0.08007	0.10218
-1.2835	0.11492	0.064386
-0.97643	0.12647	0.070825
-1.4072	0.045288	0.09178
-1.9141	0.14173	0.12381
-1.306	0.12104	0.099099
-1.6662	0.15678	0.083731
-1.4184	0.079208	0.064348
-1.391	0.19768	0.13862
-1.8829	0.1069	0.095741
-1.9629	0.15167	0.13295
-1.1663	0.11314	0.091958
-1.284	-0.040255	0.094329
-1.2064	0.085197	0.092642
-1.9058	0.18575	0.12484
-1.6471	0.11531	0.097528
-1.808	0.14875	0.1188
-1.4364	0.21974	0.07246
-1.57	0.054038	0.062501
-1.6067	0.094694	0.07285
-1.5471	0.083278	0.099499
-1.3433	0.22806	0.080801
-1.4761	0.10673	0.071902
-1.1943	0.084191	0.10066
-1.3365	0.1319	0.070386
-1.4036	0.084711	0.082799
-1.2667	0.073442	0.11827
-1.096	0.084583	0.10456
-1.2871	0.13484	0.086798
-1.431	0.080414	0.10534
-1.3478	0.085512	0.12233
-1.1607	0.11208	0.10759
-1.9653	0.11721	0.10038
-1.4076	0.18693	0.065145
-1.101	0.036714	0.087751
-1.2969	0.072185	0.089137
-2.3026	0.046713	0.13898
-1.2036	0.066519	0.077061
-1.7981	0.15679	0.13537
-1.348	0.13004	0.088076
-1.5996	0.067074	0.12067
-1.0508	0.14903	0.10667
-1.7253	0.094788	0.11505
-1.4128	0.086437	0.12252
-1.2745	0.0685	0.11351
-1.3666	0.14643	0.093993
-1.6106	-0.051514	0.12216
-1.3842	0.11767	0.092213
-1.2432	0.056868	0.11791
-1.4126	0.062448	0.1137
-1.6646	0.20201	0.08975
-1.8649	0.077129	0.076804
-1.0217	0.12134	0.13368
-1.0098	0.080296	0.093708
-1.5476	0.10492	0.12237
-1.6179	0.054832	0.07994
-1.1231	0.10131	0.095227
-1.4044	0.08923	0.077361
-1.1931	0.1198	0.078287
-1.2685	0.17688	0.072355
-1.349	0.079772	0.080633
-2.0252	0.11767	0.1148
-1.0751	0.1272	0.070032
-1.0218	0.055725	0.10862
-1.4202	0.085999	0.09519
-1.4829	0.13426	0.085305
-1.9789	0.14601	0.05574
-1.4928	0.0902	0.092017
-1.2535	0.036147	0.078568
-1.0171	0.23632	0.090211
-1.2459	0.19195	0.092379
-1.6958	0.12166	0.10918
-1.6725	0.046719	0.13177
-1.1422	0.11391	0.081386
-1.7043	0.10335	0.10011
-1.0439	0.13127	0.091214
-0.45889	0.27036	0.057219
-1.7857	0.1256	0.091995
-1.7614	0.16213	0.11433
