138.55	138.45
129.61	129.47
148.2	148.11
148.61	148.6
121.24	121.06
137.5	137.01
163.93	163.6
144.85	144.65
159.63	159.17
134.61	134.17
135.64	135.18
158.02	158
140.63	140.57
129.35	129.29
148.72	148.66
132.94	132.62
128.17	128.07
139.12	138.82
152.35	152.2
177.25	177.06
147.45	147.39
154.34	154.09
157.59	157.52
131.38	131.24
123.9	123.78
140.58	140.31
131.73	131.67
116.41	116.21
143.98	143.58
148.41	148.3
118.64	118.45
155.83	155.6
143.15	143.03
134.78	134.61
156.62	156.47
160.95	160.83
146.82	146.58
146.96	146.35
103.58	103.51
131.5	131.39
130.38	130.16
117.54	117.51
126.34	126.16
156.44	156.37
155.4	155.24
131.88	131.75
146.54	146.26
139.61	139.57
152.86	152.35
121.37	121.19
164.84	164.63
141.76	141.3
170.16	169.95
157.1	157.05
134.06	133.94
128.67	128.66
153.19	153.1
149.25	149.09
126.66	126.47
124.16	123.97
140.47	140.25
136.12	135.96
134.78	134.6
169.46	169.35
143.18	142.67
134.04	134
151.17	150.78
127.53	127.48
135.28	135.25
143.68	143.64
150.4	150.08
152.54	152.42
142.37	142.27
148.61	148.55
122.8	122.64
144.78	144.68
149.98	149.71
166.41	165.86
139.24	139.21
139.69	139.53
163.06	162.95
180.5	180.39
133.47	133.35
146.56	146.46
138.21	138.14
126.5	126.37
115.13	114.97
152.31	151.83
171.21	170.83
125.91	125.89
133.69	133.47
144.92	144.76
140.93	140.58
141.09	141.03
124.12	124.06
125.76	125.75
120.03	119.75
144.13	144.02
160.15	159.38
127.59	127.52
