276.13	274.86
294.13	292.62
261.6	260.83
309.22	304.97
277.4	276.53
276.92	275.46
263.96	263.76
268.49	267.7
258.52	257.74
268.58	267.41
287.11	286.51
297.94	297.19
302.18	301.49
287.26	284.73
308.29	307.82
274.59	273.34
279.14	278.58
268.34	267.19
280.01	279.93
286.44	285.25
281.32	280.17
275.49	275
269.56	269.36
302.81	301.04
293.99	293.61
267.68	266.95
265.15	264.64
288.31	287.87
262.71	261.95
277.81	277.28
290.6	289.21
257.11	256.87
294.79	292.65
288.86	287.03
285.15	283.92
290.87	288.4
253.9	252.86
260.03	259.73
305.06	303.23
303.53	302.01
279.61	277.26
244.18	243.99
285.07	284.92
297.58	296.93
261.33	259.56
255.16	255.07
275.7	274
293.84	293.52
273.73	272.88
272.18	271.3
272.48	271.63
297.76	293.86
278.6	278.17
285.25	284.59
309.76	308.29
265.71	265.63
288.15	281.09
271.83	270.43
275.82	272.03
292.44	290.85
274.59	273.97
280.9	280.65
253.29	252.25
306.38	304.88
290.79	290.63
287.48	285.8
245.38	244.63
294.55	293.95
297.42	296.64
290.42	289.6
285.12	284.43
267.35	266.4
270.64	269.58
281.78	280.41
292.53	291.84
274.57	274.26
275.61	274.58
280.93	280.58
309.43	307.21
255.34	254.21
290.66	288.14
273.32	272.89
271.78	271.12
285.76	285.72
293.25	290.94
279.29	275.53
298.15	294.05
267.36	267.04
285.79	285.63
270.98	270.86
253.19	252.67
291.64	288.78
265.44	264.99
275.68	274.31
272.19	270.82
275.33	273.24
290.09	289.08
255.69	254.58
271.45	269.88
254.02	253.83
