668.05	667.99
652.76	652.27
659.85	659.83
628.49	627.87
656.86	656.35
645.34	644.99
654.84	654.18
659.52	659.26
648.33	646.44
663.93	663
677.12	671
658.21	655.66
632.4	632.03
645.02	643.43
672.15	671.22
664.82	664.47
659.73	656.39
649.92	647.47
663.71	663.61
630.61	630.12
645.24	644.51
641.63	636.4
642.17	638.89
672.11	670.56
647.33	647.23
671	668.95
668.04	667.18
654.21	649.97
647.86	641.85
661.32	661.25
653.51	650.82
652.97	652.97
666.62	666.52
663.54	657.47
646.14	646.06
653.49	653.1
656.19	654.77
653.73	649.52
639.46	639.2
634.95	632.41
650.41	650.29
653.15	653.13
658.54	651.32
666.02	665.1
659.01	654.98
640.91	636.44
661.49	660.95
669.46	667.04
666.39	666.36
647.34	645.64
659.74	658.95
652.4	652.27
626.28	624.77
662.64	662.41
649.86	645.24
655.87	652.62
629.54	628.44
658.44	657.67
640.99	638.25
634.23	634.2
680.53	680.53
653.48	652.09
654.63	653.42
668.64	665.9
644.16	644.14
676.56	674.15
654.66	650.81
658.29	654.76
667.2	666.91
671.13	670.83
651.43	651.42
653.79	653.72
650.54	649.57
681.08	678.89
685.68	682.87
658.39	657.17
658.27	657.07
672.21	670.96
646.03	643.29
662.28	661.89
655.41	654.61
645.43	644.79
658.11	655.68
645.69	644.92
649.91	649.71
655.54	654.87
670.66	669.38
661.81	661.43
661.23	661.16
677.71	669.46
672.3	671.07
656.56	652.73
661.16	660.21
653.63	653.4
657.32	656.23
640.37	638.62
646.91	646.88
679.42	679.3
664.55	664.24
664.54	663.64
