603.49	602.03
609.9	609.25
612.81	611.25
613.04	609.62
606.33	604.64
618.36	617.39
586.72	586.63
603.07	601.71
602.11	601.57
627.14	622.2
577.17	576.96
598.25	595.17
608.7	604.7
600.09	599.07
621.55	620.87
601.07	600.38
608.18	605.46
584.23	582.43
598.31	596.73
609.86	607.81
588.58	582.9
604.93	603.17
645.09	643.5
612.42	609.96
609.58	606.94
595.96	594.09
603.17	600.97
604.76	604.53
603.03	602.52
600.06	599.68
615.77	614.39
623.95	623.15
600.89	598.45
593.58	592.03
631.36	630.43
618.47	616.15
593.88	592.65
573.91	571.43
621.27	620.37
554.49	553.14
594.1	591.69
584.98	583.17
613.34	610.95
624.45	620.74
588.51	587.07
610.54	609.95
584.2	583.83
605.14	604.42
609.32	605.93
613.06	610.55
591.23	590.52
582.82	582.04
584.48	581.82
602.02	600.36
598.51	597.51
589.21	588.38
608.05	607.83
597.26	596.86
594.64	594.23
582.47	579.42
600	598.41
585.52	583.26
589.88	585.73
621.14	617.07
594.88	593.99
603.85	603.66
583.25	583.07
584.85	582.91
640.68	638.79
595.02	593.48
618.1	617.72
594.14	591.65
610.09	609.05
626.89	625.87
600.06	599.17
603.64	603.1
570.12	566.36
638.91	637.66
625.38	622.33
602.84	600.25
584.82	584.19
590.45	589.73
578.01	576.96
612.71	611.12
617.42	616.88
587.75	586.96
580.7	580.21
607.79	606.16
575.47	574.82
623.56	623
629.62	626.35
610.04	609.3
584.75	583.51
594.31	592.71
607.02	606.95
603.28	602.89
604.64	604.33
609.64	608.39
619.1	617.98
622.38	620.84
