286.87	2.6827	12343	5550	1850	172.67	4.4393
280.46	2.6683	16239	7200	2400	238.1	4.304
271.51	2.6003	14666	6729	2243	198.54	4.4039
282.3	2.7082	13892	6507	2169	183.33	4.2343
272.36	2.6722	13255	6231	2077	178.07	4.3753
283.31	2.6863	15826	7116	2372	214.69	4.3421
276.03	2.6797	17113	8310	2770	247.42	4.4489
289.37	2.7451	16548	7611	2537	229.68	4.3545
274.02	2.6325	14199	6270	2090	187.29	4.3188
268.44	2.6402	14884	6828	2276	192.2	4.3682
281.11	2.6723	13371	6165	2055	177.55	4.3645
286.41	2.7511	18177	8721	2907	257.86	4.2889
281.26	2.6836	17512	8061	2687	236.63	4.442
264.12	2.6144	14609	6897	2299	195.06	4.4322
267.58	2.5476	17296	7980	2660	249.1	4.4082
271.45	2.6617	17444	7974	2658	242.84	4.2418
263.77	2.6163	17476	7929	2643	236.39	4.3779
290.79	2.7216	14347	6516	2172	185.25	4.3762
282.39	2.7462	14739	7032	2344	197.47	4.3856
266.16	2.5888	16711	7653	2551	235.52	4.3489
286.41	2.7338	16182	7362	2454	218.87	4.3424
258.16	2.5793	13713	6423	2141	180.19	4.3596
259.34	2.596	15941	7068	2356	215.44	4.3529
275.74	2.6838	15395	7125	2375	205.66	4.3079
261.54	2.5757	18272	8340	2780	263.91	4.3157
294.4	2.7579	13730	6129	2043	161.24	4.2894
259.3	2.5559	13353	5796	1932	158.19	4.261
276.27	2.6333	12239	5514	1838	141.84	4.1994
279.25	2.6806	11632	5154	1718	138.07	4.2725
282.64	2.7177	15014	6876	2292	210.81	4.2905
280.53	2.686	15019	7143	2381	197.37	4.3527
274.08	2.6417	15974	7248	2416	202.78	4.3286
265.69	2.6263	16783	7368	2456	210.56	4.2754
297.78	2.7723	16301	7572	2524	218.54	4.2473
278.16	2.6757	15418	6930	2310	200.31	4.2862
287.36	2.7977	12174	5733	1911	144.44	4.2438
257.46	2.5411	13512	5835	1945	167.33	4.3164
272.37	2.6336	14937	6510	2170	186.13	4.3001
265.37	2.6242	12906	6000	2000	164.4	4.2314
288.16	2.7493	14478	6462	2154	187.46	4.2126
274.84	2.7192	14989	7080	2360	199.44	4.3071
282.82	2.7222	8385.4	3699	1233	73.024	4.3096
280.67	2.7229	16466	7701	2567	241.34	4.3471
274.47	2.6443	15382	7101	2367	216.99	4.2329
256.99	2.5816	14885	7305	2435	207.54	4.3153
289.86	2.7577	15162	7173	2391	210.48	4.2245
280.72	2.6795	11385	4938	1646	121.49	4.23
294.39	2.7735	12143	5367	1789	140.36	4.2417
271.5	2.635	12807	5628	1876	154.96	4.2661
271.23	2.6616	17249	8109	2703	238.86	4.2778
291.51	2.7438	16867	7650	2550	228.28	4.2386
279.26	2.7104	13993	6228	2076	175.63	4.167
297.05	2.7958	12519	5859	1953	148.14	4.2333
266.24	2.5807	14857	6768	2256	197.91	4.2574
291.01	2.7448	12470	5673	1891	156.79	4.254
288.46	2.7531	15178	7080	2360	204.29	4.1587
288.14	2.777	13968	6345	2115	191.19	4.165
270.89	2.6647	13858	6600	2200	187.11	4.2542
296.27	2.7651	13411	5979	1993	156.97	4.2813
271.29	2.6443	15336	7086	2362	196.93	4.2217
265	2.6277	13929	6015	2005	159.97	4.1944
291.94	2.771	15811	7434	2478	215.84	4.2973
271.05	2.6533	17911	8250	2750	248.97	4.964
261.4	2.6022	15005	7362	2454	208.71	4.1798
272.07	2.6354	13064	5991	1997	166.24	4.3505
288.58	2.7239	16696	7566	2522	218.9	4.3502
269.07	2.6237	16519	7368	2456	228.21	4.3717
272.57	2.6696	15523	7161	2387	206.12	4.2513
247.38	2.4952	14414	6501	2167	186.72	4.2558
271.48	2.6429	18194	8424	2808	247.33	4.3247
283.85	2.7211	12804	6006	2002	153.7	4.304
271.49	2.6568	13715	6234	2078	170.81	4.2278
284.45	2.6856	13084	6039	2013	160.5	4.2721
273.04	2.6546	12531	5682	1894	144.3	4.2726
305.22	2.8123	13568	6339	2113	169.33	4.2633
256.51	2.598	17918	8211	2737	251.7	4.2389
283.33	2.6617	12758	5637	1879	148.16	4.249
287.13	2.735	16230	7494	2498	220.79	4.2715
266	2.6045	16817	7452	2484	217.04	4.29
271.8	2.6534	12125	5421	1807	133.3	4.1648
286.17	2.6641	15713	7044	2348	198.72	4.2482
284.03	2.725	11788	5556	1852	140.81	4.249
267.12	2.6401	15820	7326	2442	210.27	4.2968
278.47	2.6892	15998	7386	2462	218.58	4.2048
253.92	2.544	16177	7482	2494	226.64	4.2072
266.14	2.6235	15777	7200	2400	215.57	4.2202
293.14	2.7814	15399	7638	2546	218.21	4.2389
270.05	2.61	17166	7920	2640	237.77	4.1839
285.49	2.7312	15172	7242	2414	211.38	4.2728
272.13	2.6315	13449	5859	1953	163.57	4.2621
268.01	2.5915	16501	7653	2551	224.35	4.3054
278.59	2.682	16478	7563	2521	216.58	4.1445
252.98	2.531	12355	5274	1758	142.17	4.2568
269.08	2.6296	12518	5439	1813	155.83	4.2504
258.97	2.5856	13879	6417	2139	189.86	4.262
286.02	2.754	15965	7731	2577	223.24	4.2043
275.67	2.638	14481	6420	2140	179.02	4.2257
271.91	2.6509	14955	6816	2272	184.4	4.2033
264.56	2.6103	13950	6297	2099	167.37	4.1959
276.35	2.6734	13333	6015	2005	151.7	4.0411
