504.96	1.7665	59922	9090	909	1090.5	5.5879
490.85	1.7449	54111	9160	916	949.62	5.3257
486.31	1.7228	59220	8490	849	1119.7	5.3324
505.94	1.766	56671	8180	818	1020.5	5.338
484.69	1.7384	48077	7690	769	844.17	5.3868
489.46	1.745	66506	11690	1169	1117.2	5.2892
474.47	1.7103	73347	11830	1183	1369.6	5.284
483.16	1.7159	62268	9210	921	1188.3	5.3227
489.98	1.7415	66936	9810	981	1204.3	5.3669
511.47	1.7913	45004	6670	667	860.17	5.3474
455.78	1.6824	60461	10540	1054	1020.8	5.2658
492.86	1.7496	47224	7450	745	843.7	5.2696
465.25	1.7068	56030	9920	992	950.69	5.3367
474.35	1.7155	61067	9940	994	1148.9	5.344
443.15	1.6669	52351	9800	980	895.41	5.3226
492.91	1.7412	77216	11010	1101	1519.2	5.3487
435.48	1.6353	62360	9760	976	1258.6	5.3027
517.45	1.807	48192	7480	748	827.95	5.3198
504.62	1.7717	81054	12370	1237	1495.5	5.334
501.57	1.7624	68473	10150	1015	1260.2	5.3384
503.52	1.7613	56716	8040	804	1067.7	5.3304
468.91	1.7119	52389	8310	831	967.36	5.3148
478.47	1.7161	67958	10230	1023	1244.3	5.2785
506.71	1.7647	66057	9280	928	1231.1	5.2927
455.45	1.6783	66354	10400	1040	1307.9	5.3055
453.49	1.6765	49471	8880	888	811.54	5.3047
470.97	1.7059	68434	11030	1103	1237.2	5.357
467.63	1.7056	56786	9420	942	1006.1	5.3239
485.2	1.7362	55840	8910	891	1029.1	5.3115
479.84	1.7297	75374	12970	1297	1313.2	5.2581
491.46	1.7459	67631	10560	1056	1203.4	5.3278
465.53	1.6926	73504	11470	1147	1361.2	5.3524
485.39	1.7414	41942	7010	701	669.71	5.3344
446.6	1.6687	49809	8280	828	954.27	5.307
474.86	1.7154	76278	12330	1233	1399.9	5.3109
503.05	1.7532	56485	8960	896	989.87	5.3211
494.82	1.7473	50247	7440	744	928.78	5.3486
506.3	1.7699	66195	10240	1024	1179.3	5.3077
511.08	1.784	56814	8330	833	1046.6	5.3064
471.06	1.7014	76527	11350	1135	1442	5.3057
495.22	1.752	69240	10420	1042	1370.8	5.2673
448.94	1.6706	55856	9850	985	940.29	5.278
522.65	1.8013	62993	9940	994	1095	5.3421
457.71	1.6835	58236	9750	975	1051.8	5.332
468.28	1.6861	55151	8210	821	1038.1	5.3126
509.78	1.785	60587	9900	990	1008.8	5.2859
477.33	1.7276	59295	10320	1032	981.8	5.3014
509.63	1.7856	59184	9890	989	1021	5.3428
479.42	1.7247	50345	7410	741	938.35	5.3113
479.15	1.7247	68163	11700	1170	1211.2	5.3268
476.64	1.7151	56235	8330	833	1074.5	5.3376
506.05	1.7766	48043	7270	727	819.85	5.2814
453.21	1.6772	67149	10780	1078	1411.7	5.2584
471.04	1.7102	56961	8550	855	1094.7	5.2849
479.54	1.7247	51947	7510	751	1036.6	5.3037
504.84	1.7716	45901	7430	743	784	5.3522
475.24	1.7174	63961	9850	985	1188.7	5.3204
456.3	1.6882	54745	9740	974	919.96	5.2872
481.3	1.7271	67660	10840	1084	1263.9	5.2918
510.05	1.7789	55965	8000	800	1083.6	5.293
526.15	1.8109	57818	9440	944	941.78	5.371
488.8	1.742	58298	9170	917	1025.1	5.3187
465.59	1.6923	58692	9140	914	1196.8	6.0258
471.34	1.7057	55364	7970	797	1095.2	5.2868
487.45	1.7362	69493	11070	1107	1295.5	5.3048
478.1	1.7057	72845	11140	1114	1333.1	5.2759
479.34	1.73	62261	9300	930	1235.7	5.3137
474.22	1.7107	68386	10000	1000	1371.3	5.3728
479.3	1.7286	49150	8310	831	802.47	5.3334
504.24	1.7643	63216	9990	999	1104.4	5.2357
495.29	1.752	59093	8580	858	1217.7	5.3145
486.58	1.7317	56859	8140	814	1145.2	5.3446
477.29	1.7277	61013	10020	1002	1120.3	5.3091
471.72	1.7109	58838	9580	958	1080.8	5.3151
443.68	1.6588	64976	10460	1046	1274.8	5.3296
498.64	1.7554	60215	9120	912	1151.4	5.5233
532.66	1.8312	55053	8840	884	948.13	5.2247
514.08	1.7914	41776	6670	667	684.63	5.2336
494.52	1.7454	59331	9500	950	1095.1	5.2085
490.13	1.7448	67675	10220	1022	1341.1	5.3119
478.2	1.7186	57580	9020	902	1102.2	5.2737
509.04	1.7794	55678	8550	855	999.31	5.2636
477.05	1.7196	62604	9700	970	1183.9	5.2107
448.87	1.6675	63089	9980	998	1259.3	5.2172
472.43	1.703	55725	8070	807	1116.9	5.2317
483.93	1.7262	62087	9850	985	1085.5	5.2647
470.22	1.7154	59380	10780	1078	988.14	5.2478
512.66	1.7921	47151	7850	785	769.74	5.2659
457.4	1.6815	58003	9560	956	1195.5	5.2469
480.98	1.7269	63513	9630	963	1311.3	5.2379
500.7	1.7596	62895	9780	978	1126.9	5.2462
476.92	1.7173	64517	10250	1025	1209.3	5.1964
507.85	1.7844	56320	9300	930	982.27	5.277
519.3	1.7916	69930	11140	1114	1195	5.2832
461.25	1.7005	49975	8360	836	891.88	5.2587
496.95	1.7589	54624	7720	772	1081.3	5.2404
495.53	1.7575	57689	9600	960	986.76	5.2263
489.3	1.746	63078	9690	969	1195.2	5.2188
502.09	1.7658	45897	6350	635	893.08	5.2423
460.42	1.6865	77678	11980	1198	1479.8	5.2197
