-1.2512	0.04321
-1.233	0.066007
-1.2071	0.040674
-1.1001	0.053835
-1.2704	0.064773
-1.1798	0.080357
-1.2103	0.17969
-1.1679	0.023431
-1.0962	0.063174
-1.1658	0.042005
-1.2899	0.10059
-1.1333	0.062783
-1.284	0.14668
-1.0876	0.046878
-1.284	0.14668
-1.2581	0.034768
-1.3692	0.12048
-1.1797	0.02664
-1.2731	0.11012
-1.3431	0.035145
-1.0456	0.11056
-1.2993	0.067735
-1.2576	0.080109
-1.2818	0.15578
-1.0234	0.027881
-1.1037	0.018314
-1.1914	0.038816
-0.97702	0.01
-1.3501	0.11386
-1.2705	0.064763
-1.2496	0.14603
-1.1311	0.033101
-1.126	0.055239
-1.4163	0.091594
-1.182	0.041605
-1.2062	0.025805
-1.2134	0.052097
-1.3694	0.1696
-1.1945	0.017247
-1.44	0.13483
-1.2084	0.10683
-1.1381	0.13137
-1.2255	0.030629
-1.3694	0.1696
-1.1382	0.013318
-1.2896	0.088532
-1.2705	0.064763
-1.3127	0.13461
-1.0632	0.01
-1.1965	0.074861
-1.11	0.017237
-1.1172	0.030759
-1.2544	0.038774
-1.284	0.14668
-1.353	0.15032
-1.0332	0.043115
-1.0917	0.04134
-1.3076	0.15373
-1.1611	0.09034
-1.1367	0.032304
-1.3304	0.06402
-1.1602	0.11948
-1.2146	0.04066
-1.2267	0.14391
-0.95911	0.016743
-1.2255	0.030629
-1.205	0.082455
-1.1701	0.11636
-1.3537	0.15389
-1.1662	0.04978
-1.0927	0.02669
-1.3734	0.14254
-1.2256	0.062693
-1.212	0.1298
-1.2183	0.037836
-1.3167	0.12662
-1.284	0.14668
-1.3164	0.14706
-1.1814	0.12464
-1.1092	0.031396
-1.2063	0.041099
-1.266	0.083252
-1.3967	0.071483
-1.1376	0.084816
-1.284	0.14668
-1.354	0.13717
-0.98037	0.046509
-1.1056	0.078072
-1.1372	0.049037
-1.069	0.031136
-1.134	0.03616
-1.188	0.083526
-1.0655	0.015795
-1.2487	0.054379
-1.1081	0.022297
-1.1559	0.050328
-1.0982	0.031426
-1.2112	0.025273
-1.1855	0.050463
-1.1238	0.04813
