3.777	0.19775	0.14392
3.5211	0.23879	-0.052025
9.5818	0.026855	-0.19988
4.5135	0.20736	0.11999
9.9993	0.13298	-0.28287
6.192	0.39006	0.15045
3.7168	0	0.37137
3.9999	0.33325	0.19549
5.0566	0.33639	0.0043113
7.1853	0.58936	-0.53838
10	0.21143	0.0015431
4.0679	0.10156	0.21003
6.4278	0.06647	0.13189
4.725	0.16295	0.084127
3.7516	0.33789	-0.075581
4.1293	0.24557	0.1341
2.1385	0.31085	0.59399
6.8212	0.31088	-0.35698
5.3449	0.2205	0.14518
3.2088	0.15615	0.17654
8.2319	0.42677	-0.61355
4.6451	0.12939	-0.057069
5.3194	0.27303	-0.21512
6.2057	0.21078	-0.30493
5.0141	0.13623	0.22326
6.7317	0.24219	-0.2131
9.9297	0.04889	0.08374
4.0169	0.18531	0.24651
9.5524	0.39863	-1.0954
2.5027	0.081584	0.57363
5.5297	0	0.18493
9.6595	0.29294	-0.37888
5.8485	0.28244	-0.33432
8.2602	0.31689	-0.057069
3.0724	0.20119	0.18902
3.0232	0.15039	0.26292
7.0019	0.16675	0.19549
3.9388	0.27928	0.013425
7.1853	0.33936	-0.53838
7.8105	0.36098	-0.13741
5.8409	0.37149	0.10435
9.6249	0.27588	-0.44847
4.533	6.4104e-05	0.54148
9.8112	0.16483	-0.19784
4.3498	0.030861	0.082186
10	0.35229	0.35664
3.6109	0.090332	0.493
5.1625	0.44502	0.28656
4.6451	0.12939	0.61994
7.3772	0.31647	-0.56194
6.4755	0.2987	-0.06167
4.2258	0.29806	-0.11519
7.1552	0.1358	-0.14722
7.2225	0.43903	-0.13231
1.7138	0.29706	0.13378
4.8695	0.14806	0.18743
3.9088	0.30984	-0.049688
4.3714	0.33594	-0.043846
10	0.16269	0.36004
9.9824	0.25121	-0.29507
2.6802	0.33566	0.33863
4.4213	0.20971	-0.063283
4.6451	0.12939	0.61994
5.0438	0.36076	-0.66755
3.0164	0.47314	0.11218
4.5728	0.38207	0.015472
7.8992	0.21716	-0.56615
3.777	0.19775	0.14392
3.9999	0.16675	0.19549
5.0141	0.13623	0.22324
10	0.38063	-0.52664
8.9769	0.42969	-0.55161
3.6109	0.090332	0.493
4.0315	0.33789	-0.075581
8.2975	0.026855	-0.030623
4.3788	0.1294	0.28322
2.8357	0	0.38325
3.777	0.354	0.12276
3.9547	0.29372	0.20902
10	0	0.20541
9.9824	0.19504	-0.0042277
9.4032	0.20817	0.022406
8.2602	0.25439	-0.057069
4.2246	0.25751	0.22699
4.4948	0.34637	0.066234
4.3323	0.41602	0.1783
10	0.19086	-0.16931
10	0.21542	-0.4497
7.1312	0.25418	-0.7159
3.8961	0.2233	0.13078
5.0951	0.12543	-0.26202
6.299	0.35661	-0.4731
9.8955	0.14931	-0.27001
5.3721	0.54177	-0.26378
4.3714	0.46094	-0.043846
3.28	0.14441	0.52044
6.2159	0.39383	-0.45055
3.478	0.17168	-0.17407
5.5519	0.46129	0.39497
6.4212	0.46533	-0.18401
