244.62	237.25
254.06	251.56
248.79	244.71
284.79	281.55
256.46	251.28
255.19	250.05
244.29	242.54
235.05	231.02
230.7	224.42
259.99	255.41
242.9	239.19
252.82	243.5
245.42	236.29
272.22	270.73
276.4	269.96
235.01	231.62
232.51	230.84
232.66	227.5
266.37	254.76
251.42	248.49
250.93	246.4
277.39	273.96
242.39	238.84
262.26	255.82
246.67	239.27
248.52	243.72
259.14	258.34
251.14	243.83
251.75	239.29
261.43	257.72
238.12	236.98
251.27	249.64
262.64	255.29
273.97	272.78
248.73	246.57
248.12	245.35
243.62	241.44
269.41	264.48
248.26	247.05
252.7	250.91
255.28	248.16
253.13	247.96
215.98	211.73
232.33	228.79
240.09	235.1
263.23	258.62
213.47	207.56
256.85	249.49
264.81	255.28
277.82	269.13
252.05	248.75
266.09	261.4
262.76	251.97
246.56	245.27
262.28	252.33
261.54	258.29
236.97	231.43
280.61	276.04
262.16	253.36
252.97	249.36
261.04	257.47
239.13	233.01
267.11	265.97
254.64	252.51
242.49	236.25
213.91	208.46
245.34	242.37
231.38	227.53
270.6	269.55
245.79	241.95
253.33	249.37
260.25	257.71
240.09	234.59
221.47	218.4
248.43	240.77
269.57	265.92
240.86	231.76
237.51	235.18
259.8	254.55
247.23	241.09
249.57	241.27
262.33	256.49
255.13	251.97
245.2	240.91
269.82	267.02
267.14	256.46
265.73	261.14
269.22	261.66
251.26	244.78
236.45	231.41
242.57	238.52
250.48	246.4
273.11	268.14
282.32	279.17
246.63	242.14
258.39	256.55
258.3	257.75
244.38	239.16
250.24	248.34
254.41	247.11
