-1.5872	0.01
-1.4539	0.018594
-1.6198	0.01
-1.476	0.012049
-1.4552	0.010001
-1.5924	0.025874
-1.7131	0.029232
-1.6213	0.041578
-1.4051	0.032906
-1.3781	0.056108
-1.4027	0.01063
-1.4998	0.029232
-1.5091	0.01942
-1.3208	0.028569
-1.3792	0.024521
-1.4401	0.012997
-1.418	0.036785
-1.412	0.019734
-1.5402	0.016617
-1.1693	0.01
-1.399	0.01
-1.3424	0.01035
-1.5431	0.01
-1.5737	0.037761
-1.6597	0.027584
-1.5504	0.031249
-1.4131	0.022152
-1.7085	0.024958
-1.3424	0.01035
-1.5699	0.048447
-1.4452	0.029958
-1.4877	0.027745
-1.5747	0.023537
-1.4301	0.012499
-1.8256	0.023796
-1.3202	0.01
-1.5465	0.01
-1.2936	0.01
-2.3918	0.029778
-1.5107	0.012497
-1.2361	0.010894
-1.6453	0.022683
-1.3306	0.022673
-1.4146	0.01
-1.4189	0.023075
-1.3997	0.019001
-1.2705	0.064763
-1.8863	0.025207
-1.6387	0.01
-1.4856	0.031263
-1.3938	0.01
-1.8163	0.031273
-1.4773	0.14119
-1.662	0.01
-1.2423	0.015033
-1.6437	0.062335
-1.6437	0.062335
-1.4903	0.015319
-1.5018	0.036859
-1.3876	0.01
-1.323	0.022996
-1.7293	0.030596
-1.524	0.01
-1.694	0.01
-1.4118	0.022377
-1.6233	0.011486
-1.496	0.01
-1.2976	0.020633
-1.3424	0.01035
-1.3501	0.010093
-1.4846	0.010154
-1.429	0.019337
-1.5527	0.02314
-1.3428	0.01
-1.7397	0.010006
-1.6302	0.016877
-1.5756	0.032398
-1.3961	0.01
-1.6519	0.01
-1.906	0.018658
-1.3149	0.01001
-1.5473	0.016498
-1.3826	0.01
-1.5226	0.01
-1.3972	0.01
-1.1885	0.029108
-1.2393	0.026236
-1.6682	0.03934
-1.7777	0.027164
-1.3982	0.015002
-1.4336	0.02952
-1.3728	0.01825
-1.4036	0.01
-1.5143	0.016969
-1.4858	0.013662
-1.5832	0.034254
-1.4201	0.01
-1.3424	0.01035
-1.4171	0.01
-1.4265	0.01
