261.2	2.9135	4516	2258	2258	193.06	5.9022
310.58	2.9961	4932	2466	2466	175.91	5.6082
304.16	4.3926	4002	2001	2001	127.21	5.6569
308.81	2.9398	4318	2159	2159	138.5	5.635
320.38	2.8015	4164	2082	2082	141.64	5.6987
273.71	3.4949	5062	2531	2531	184.12	5.6529
308.47	3.19	3590	1795	1795	106.43	5.6603
315.18	3.3165	4938	2469	2469	173.23	5.6749
303.73	4.4039	5430	2715	2715	203.33	5.6581
320.83	3.5283	4612	2306	2306	156.32	5.6227
358.54	4.3139	4640	2320	2320	151.84	5.5949
338.31	4.133	4014	2007	2007	124.81	5.6235
276.29	4.3229	3798	1899	1899	121.16	5.7463
329.93	3.5759	5894	2947	2947	216.39	5.6638
289.84	4.2018	5210	2605	2605	181.26	5.5734
312.21	4.1048	5190	2595	2595	192.56	5.5159
300.3	4.3137	5042	2521	2521	166.87	5.7013
336.83	4.1073	4028	2014	2014	125.93	5.6349
304.82	3.1096	4410	2205	2205	150.12	5.6977
322.1	4.2321	4070	2035	2035	131.48	5.68
292.56	3.8922	3488	1744	1744	103.44	5.6636
315.99	2.6865	4038	2019	2019	128.65	5.638
304.13	2.7523	4826	2413	2413	166.18	5.7125
318.28	3.241	4862	2431	2431	169.89	5.724
307.24	3.8416	4290	2145	2145	138.07	5.7251
266.79	4.5164	3912	1956	1956	127.01	5.6846
342.64	3.3276	4698	2349	2349	158.32	5.6757
293.8	3.5061	4550	2275	2275	145.34	5.6686
339.25	3.5802	4110	2055	2055	129.44	5.6789
323.12	3.0829	4534	2267	2267	152.4	5.6706
306.34	3.6222	4516	2258	2258	150.68	5.7344
316.53	2.7957	4130	2065	2065	130.58	5.7128
307.42	3.5624	4282	2141	2141	141.59	5.6926
330.49	3.1968	4088	2044	2044	130.79	5.6694
302.42	3.8194	5198	2599	2599	188.33	5.6967
353.06	3.0194	5066	2533	2533	185.69	5.6996
330.56	2.9889	5404	2702	2702	194.16	5.7276
345.24	4.3265	4378	2189	2189	136.6	5.6626
314.45	3.3561	5156	2578	2578	184.86	5.6475
323.28	3.4762	4530	2265	2265	146.7	5.6055
275.91	3.6856	4626	2313	2313	158.18	5.6809
309.87	3.4428	4316	2158	2158	141.97	5.6602
339.42	4.3124	5558	2779	2779	199.57	5.6764
325.17	2.9009	5172	2586	2586	184.73	5.7053
358.48	2.5123	4764	2382	2382	165.36	5.6479
325.04	3.6762	4656	2328	2328	159.9	5.7272
293.17	3.2492	5108	2554	2554	179.1	5.6108
321.89	3.3024	4302	2151	2151	130.87	5.6502
270	5.2045	4498	2249	2249	153.23	5.7218
292.41	2.1562	4442	2221	2221	147.7	5.6783
308.46	3.9714	3940	1970	1970	119.72	5.671
371.51	2.6885	5630	2815	2815	215.22	5.6458
289.55	3.2855	3416	1708	1708	100.17	5.6927
277.52	2.739	4672	2336	2336	154.15	5.6694
285.36	3.2888	3980	1990	1990	128.33	5.65
306.97	2.8456	5394	2697	2697	192.49	5.6837
341.89	3.5859	4144	2072	2072	129.13	5.6378
330.82	4.7046	4834	2417	2417	159	5.5921
325.02	4.2237	4934	2467	2467	177.32	5.6661
347.33	2.3796	4434	2217	2217	152.83	5.6081
305.38	3.7619	4480	2240	2240	146.7	5.6524
321.67	3.5318	4518	2259	2259	146.8	5.64
311.02	4.4752	5220	2610	2610	187.23	6.4834
278.6	4.1339	4042	2021	2021	128.05	5.6437
308.06	2.6416	4722	2361	2361	163.66	5.7684
363.78	3.8382	5034	2517	2517	181.4	5.7163
303.38	3.6794	4766	2383	2383	170.79	5.7337
338.35	3.2213	4234	2117	2117	143.03	5.6248
257.54	4.4914	4198	2099	2099	138.71	5.6545
321.14	3.8233	4204	2102	2102	135.45	5.6921
316.73	4.6643	4992	2496	2496	171.19	5.7673
329.1	4.2488	4676	2338	2338	158.82	5.714
293.45	2.8547	5162	2581	2581	187.08	5.6938
323.31	4.3239	4460	2230	2230	148.93	5.6842
331.01	3.7302	4466	2233	2233	146.84	5.611
297.07	3.8801	4194	2097	2097	139.95	5.6597
319.77	2.9681	5466	2733	2733	201.85	5.6591
253.66	3.4652	4894	2447	2447	165.66	5.7184
294.1	2.9447	5382	2691	2691	191.21	5.6387
320.53	2.6068	6034	3017	3017	231.93	5.5659
273.53	3.7232	4120	2060	2060	131.9	5.6409
274.49	3.6798	4022	2011	2011	129.24	5.6785
322.27	3.2132	4298	2149	2149	139.81	5.5966
327.67	4.2731	3710	1855	1855	110.72	5.6088
308.37	3.3762	4712	2356	2356	160.48	5.603
304.22	3.5955	4462	2231	2231	147.13	5.5106
297.05	4.1865	4534	2267	2267	152.91	5.552
372.76	2.4198	5558	2779	2779	212.32	5.6732
318.93	3.0287	5388	2694	2694	190.84	5.6794
301.26	3.1195	4936	2468	2468	166.87	5.7424
317.64	2.1886	4992	2496	2496	177.46	5.6832
296.85	4.2318	3808	1904	1904	117.46	5.6498
367.02	3.0327	5512	2756	2756	207.13	5.6505
309.89	3.4744	4670	2335	2335	159.41	5.5901
312.49	4.392	5164	2582	2582	181.17	5.645
309.53	3.0362	3860	1930	1930	117.77	5.5783
295.97	3.3502	5684	2842	2842	209.69	5.6151
305.55	3.6774	4196	2098	2098	131.12	5.5893
316.1	2.9346	4852	2426	2426	158.75	5.4707
295.86	4.0883	4060	2030	2030	118.36	5.4004
