263.62	2.8225	842	842	842	54.396	4.147
300.22	3.632	911	911	911	66.888	4.2886
298.28	2.8414	897	897	897	48.531	4.5692
273.42	3.5711	911	911	911	52.397	4.51
283.85	3.3171	855	855	855	47.851	4.6057
298.29	2.7741	969	969	969	60.351	4.4453
288.88	2.8243	991	991	991	58.011	4.4215
261.8	2.7936	882	882	882	45.046	4.5031
316.68	3.1529	1159	1159	1159	75.746	4.3628
250.06	3.4024	1114	1114	1114	68.669	4.3351
307.04	3.3519	940	940	940	58.979	4.4139
291.09	3.8809	992	992	992	61.802	4.5785
267.59	3.3714	968	968	968	54.934	4.3441
286.92	2.8982	913	913	913	45.163	4.119
332.8	2.6913	940	940	940	52.93	4.0701
294.51	3.0609	1061	1061	1061	56.656	4.1121
288.64	2.8433	898	898	898	44.038	4.1053
278.53	2.5037	863	863	863	41.401	4.1362
287.66	3.1773	763	763	763	34.058	4.0658
255.77	3.5049	897	897	897	47.276	4.1614
298.61	2.9731	998	998	998	53.996	4.1278
306.3	3.4932	1009	1009	1009	59.453	4.0263
289.95	2.7517	1011	1011	1011	52.757	4.0281
273.55	2.9384	949	949	949	52.446	4.0796
323.38	2.7658	941	941	941	45.816	4.1774
288.65	2.813	733	733	733	33.235	4.0647
276.5	2.6925	979	979	979	48.671	4.0474
263.81	2.592	894	894	894	48.39	4.1341
304.18	2.9717	842	842	842	45.686	4.1141
332.13	3.3857	962	962	962	52.276	4.107
300.98	2.8448	1107	1107	1107	65.222	4.0783
288.74	3.0597	912	912	912	44.741	4.1159
309.85	2.5583	935	935	935	50.042	4.0319
288.06	3.1288	637	637	637	26.013	4.0085
310.47	2.8487	875	875	875	42.893	3.9897
244.15	3.1107	1010	1010	1010	52.315	4.1159
280.5	2.7176	832	832	832	40.907	4.1173
310.93	3.8094	842	842	842	41.845	4.0272
262.01	2.869	841	841	841	38.273	4.0174
300.17	2.8831	908	908	908	44.908	4.0477
289.93	3.496	884	884	884	45.733	4.1033
265.94	2.8898	997	997	997	55.309	4.0772
331.5	3.2874	1088	1088	1088	61.85	4.0413
314.1	3.6212	950	950	950	51.853	4.1211
309.03	3.0733	974	974	974	49.108	4.0713
301.17	3.5987	817	817	817	40.726	3.9862
271.4	2.6684	947	947	947	56.126	4.1236
313.9	3.1224	920	920	920	49.37	4.0635
321.63	2.7298	1025	1025	1025	58.095	4.0467
300.26	3.1552	881	881	881	44.28	3.9825
278.85	2.795	998	998	998	59.267	4.0324
278.11	2.9507	794	794	794	40.303	4.0064
316.76	3.1872	911	911	911	46.342	4.0616
344.02	3.41	694	694	694	33.947	4.0312
317.67	2.9572	862	862	862	41.206	4.0244
304.19	3.3332	870	870	870	43.569	4.0719
289.13	2.7427	914	914	914	48.251	4.0216
332.19	2.5842	857	857	857	40.733	3.956
262.71	3.0923	928	928	928	47.45	4.0164
317.39	3.7321	927	927	927	48.998	4.0818
299.46	2.7074	1022	1022	1022	55.051	4.0567
289.34	3.4195	936	936	936	47.692	3.9718
305.94	3.3376	930	930	930	49.404	4.58
305.47	2.8084	1079	1079	1079	63.156	3.9764
305.18	3.3837	899	899	899	42.323	4.0088
297.64	2.7371	892	892	892	46.946	3.9855
293.52	3.1952	790	790	790	36.037	4.0045
297.61	2.2415	961	961	961	54.657	4.0317
320	4.0925	924	924	924	53.033	4.0172
282.01	2.8423	740	740	740	33.385	3.9425
322.03	4.4861	787	787	787	39.287	3.9786
315.27	3.2641	841	841	841	40.066	4.0547
282.18	3.6531	943	943	943	52.112	4.0643
303.2	3.2176	994	994	994	51.858	3.9844
285.49	2.9824	898	898	898	47.529	4.0058
292.23	3.712	967	967	967	56.033	4.0335
326.13	3.2554	898	898	898	45.401	4.0605
288.72	2.6551	915	915	915	46.072	3.9811
334.6	3.7699	837	837	837	42.621	3.9706
262.01	3.1844	920	920	920	49.385	4.0336
306.51	2.697	882	882	882	44.22	3.9787
314.98	3.4016	940	940	940	45.953	3.9994
301.87	2.9629	948	948	948	50.915	3.9963
299.52	2.6973	833	833	833	39.206	4.0315
307.85	2.6797	1130	1130	1130	60.217	4.0059
297.92	3.4498	874	874	874	41.854	4.001
264.45	2.7486	898	898	898	43.033	3.9622
256.58	2.8303	825	825	825	40.887	4.0409
254.9	2.9906	1018	1018	1018	57.806	3.993
312.02	2.7853	862	862	862	40.786	3.9974
314.47	3.1384	913	913	913	48.54	4.0532
294.89	2.8518	967	967	967	54.073	4.0139
278.93	2.4846	951	951	951	50.283	4.0523
288.73	3.138	779	779	779	38.449	4.007
299.91	3.1315	951	951	951	48.682	4.0562
274.59	3.1499	969	969	969	55.505	4.0285
321.41	4.2841	991	991	991	51.707	4.0509
293.69	3.3358	1047	1047	1047	58.199	3.9616
308.72	2.6843	1218	1218	1218	70.732	4.0117
303.27	2.5195	783	783	783	38.353	4.1825
